Order_ID,Product_ID,Item_ID,Size,Sugar,Ice,Extra_Milk
33704,25,33704 1,Large,100,0,1
33704,5,33704 1,Bucees_Large,50,75,1
33705,20,33705 1,Small,75,0,0
33705,16,33705 1,Medium,75,50,0
33705,19,33705 1,Small,0,75,0
33705,8,33705 1,Small,50,75,1
33705,1,33705 1,Medium,50,100,0
33706,15,33706 1,Large,75,75,1
33706,19,33706 1,Small,100,100,0
33706,17,33706 1,Small,50,75,0
33706,7,33706 1,Small,100,0,0
33707,22,33707 1,Small,50,75,0
33708,14,33708 1,Medium,75,0,0
33708,18,33708 1,Medium,75,50,0
33709,5,33709 1,Medium,0,50,0
33710,18,33710 1,Large,100,75,1
33710,11,33710 1,Medium,75,0,0
33711,16,33711 1,Medium,75,50,0
33711,2,33711 1,Medium,75,75,0
33711,3,33711 1,Medium,100,75,1
33712,25,33712 1,Small,50,100,0
33712,6,33712 1,Small,100,75,0
33713,19,33713 1,Medium,75,0,1
33713,5,33713 1,Medium,0,75,1
33713,9,33713 1,Large,50,100,0
33713,22,33713 1,Large,75,50,1
33714,21,33714 1,Bucees_Large,0,75,1
33714,16,33714 1,Small,0,0,0
33715,15,33715 1,Bucees_Large,50,50,0
33715,5,33715 1,Small,100,50,0
33716,18,33716 1,Bucees_Large,100,0,1
33717,10,33717 1,Small,50,50,0
33717,8,33717 1,Medium,75,50,0
33718,13,33718 1,Small,75,50,1
33719,8,33719 1,Small,75,100,1
33719,13,33719 1,Medium,75,75,0
33719,22,33719 1,Large,0,50,0
33719,1,33719 1,Medium,50,75,0
33719,21,33719 1,Small,75,50,1
33720,3,33720 1,Small,100,0,0
33720,19,33720 1,Bucees_Large,50,50,0
33720,5,33720 1,Small,0,50,1
33720,22,33720 1,Medium,75,100,1
33720,20,33720 1,Small,0,0,0
33721,24,33721 1,Medium,75,0,0
33722,8,33722 1,Bucees_Large,50,100,1
33723,1,33723 1,Large,50,75,0
33723,6,33723 1,Small,50,100,1
33723,2,33723 1,Large,75,100,1
33723,18,33723 1,Large,50,0,1
33724,17,33724 1,Medium,100,50,1
33724,9,33724 1,Bucees_Large,100,100,0
33724,4,33724 1,Large,100,75,1
33725,23,33725 1,Bucees_Large,0,50,0
33725,19,33725 1,Medium,50,100,1
33725,3,33725 1,Large,0,100,0
33725,16,33725 1,Large,50,50,1
33725,21,33725 1,Medium,75,0,1
33726,11,33726 1,Large,100,75,0
33727,20,33727 1,Bucees_Large,100,100,0
33727,3,33727 1,Medium,75,75,1
33728,25,33728 1,Large,75,0,0
33728,20,33728 1,Small,75,100,1
33729,10,33729 1,Small,75,50,1
33729,25,33729 1,Bucees_Large,75,50,0
33729,13,33729 1,Bucees_Large,50,75,0
33729,20,33729 1,Large,0,50,0
33729,15,33729 1,Small,0,0,0
33730,23,33730 1,Bucees_Large,100,50,1
33730,1,33730 1,Bucees_Large,0,100,1
33730,3,33730 1,Bucees_Large,100,100,1
33731,23,33731 1,Bucees_Large,100,50,1
33732,20,33732 1,Small,100,50,0
33732,20,33732 1,Large,75,0,0
33732,7,33732 1,Bucees_Large,75,50,0
33733,3,33733 1,Medium,100,0,0
33733,2,33733 1,Small,100,0,0
33733,10,33733 1,Small,75,50,0
33733,24,33733 1,Small,100,0,1
33734,3,33734 1,Large,100,100,1
33734,2,33734 1,Medium,0,75,1
33734,19,33734 1,Small,0,50,0
33734,8,33734 1,Small,50,100,0
33735,16,33735 1,Small,50,0,1
33735,21,33735 1,Large,100,50,1
33735,5,33735 1,Medium,50,100,1
33735,5,33735 1,Small,50,100,1
33735,10,33735 1,Bucees_Large,50,75,1
33736,10,33736 1,Bucees_Large,100,100,0
33736,25,33736 1,Medium,75,50,1
33737,13,33737 1,Large,50,100,1
33737,23,33737 1,Small,0,50,0
33737,6,33737 1,Medium,100,75,0
33737,3,33737 1,Medium,100,100,1
33738,22,33738 1,Small,50,50,0
33738,6,33738 1,Large,75,75,1
33738,4,33738 1,Small,75,75,0
33738,25,33738 1,Medium,50,100,1
33739,10,33739 1,Small,50,75,1
33740,5,33740 1,Large,75,100,1
33740,9,33740 1,Medium,75,100,1
33740,24,33740 1,Large,100,75,1
33741,7,33741 1,Large,75,100,1
33741,17,33741 1,Small,100,75,0
33741,9,33741 1,Small,0,100,0
33742,16,33742 1,Small,100,100,1
33742,20,33742 1,Bucees_Large,100,75,0
33742,25,33742 1,Large,0,50,1
33742,14,33742 1,Small,75,100,1
33743,12,33743 1,Small,0,0,1
33743,15,33743 1,Small,100,75,0
33743,22,33743 1,Bucees_Large,75,50,0
33743,2,33743 1,Large,50,0,1
33743,16,33743 1,Medium,100,0,1
33744,18,33744 1,Bucees_Large,50,100,0
33744,15,33744 1,Small,0,50,0
33744,8,33744 1,Large,50,75,0
33744,12,33744 1,Bucees_Large,0,50,0
33745,5,33745 1,Small,100,75,1
33745,11,33745 1,Medium,75,50,1
33745,17,33745 1,Large,0,50,1
33746,11,33746 1,Medium,75,0,1
33746,5,33746 1,Large,50,75,0
33746,6,33746 1,Small,100,50,0
33747,16,33747 1,Large,0,75,1
33748,7,33748 1,Bucees_Large,50,100,0
33748,20,33748 1,Bucees_Large,50,75,1
33749,15,33749 1,Medium,50,75,0
33749,12,33749 1,Medium,75,0,0
33750,23,33750 1,Bucees_Large,100,0,0
33750,11,33750 1,Medium,100,0,0
33750,24,33750 1,Large,75,0,1
33750,21,33750 1,Medium,100,75,1
33750,17,33750 1,Small,100,75,0
33751,2,33751 1,Medium,50,100,1
33751,1,33751 1,Small,0,50,1
33751,23,33751 1,Bucees_Large,100,75,1
33752,25,33752 1,Small,75,75,1
33752,17,33752 1,Large,0,0,1
33752,17,33752 1,Medium,75,0,0
33753,20,33753 1,Medium,75,100,0
33753,21,33753 1,Large,50,75,0
33753,19,33753 1,Medium,75,50,0
33754,22,33754 1,Bucees_Large,75,50,1
33754,3,33754 1,Small,75,50,1
33754,11,33754 1,Medium,50,50,0
33755,9,33755 1,Large,100,75,1
33755,4,33755 1,Medium,75,0,1
33755,8,33755 1,Large,50,50,1
33755,16,33755 1,Large,50,75,1
33756,23,33756 1,Bucees_Large,50,75,0
33756,16,33756 1,Bucees_Large,0,100,1
33757,3,33757 1,Medium,50,0,1
33758,22,33758 1,Bucees_Large,75,0,1
33758,12,33758 1,Bucees_Large,0,100,0
33758,20,33758 1,Medium,50,50,0
33758,6,33758 1,Large,75,50,1
33759,18,33759 1,Medium,100,75,0
33760,5,33760 1,Large,50,50,0
33761,15,33761 1,Medium,75,75,1
33761,11,33761 1,Medium,75,0,0
33762,25,33762 1,Bucees_Large,0,75,1
33762,9,33762 1,Large,100,50,0
33762,9,33762 1,Large,100,0,1
33762,23,33762 1,Small,75,0,1
33762,2,33762 1,Small,100,100,0
33763,16,33763 1,Large,0,75,1
33763,8,33763 1,Small,50,0,0
33763,15,33763 1,Bucees_Large,100,75,1
33764,2,33764 1,Small,50,75,1
33764,20,33764 1,Bucees_Large,50,75,1
33764,1,33764 1,Large,0,50,1
33765,25,33765 1,Large,100,75,0
33765,8,33765 1,Bucees_Large,50,100,1
33765,13,33765 1,Large,75,0,1
33766,10,33766 1,Bucees_Large,50,50,0
33767,25,33767 1,Bucees_Large,100,100,1
33767,2,33767 1,Medium,100,75,0
33767,5,33767 1,Medium,50,50,0
33767,6,33767 1,Large,75,75,1
33768,14,33768 1,Small,75,50,1
33768,18,33768 1,Large,75,75,0
33768,20,33768 1,Small,75,50,0
33768,16,33768 1,Large,0,0,1
33768,12,33768 1,Medium,75,0,1
33769,16,33769 1,Medium,0,0,0
33769,1,33769 1,Medium,75,0,0
33769,24,33769 1,Medium,50,100,1
33769,22,33769 1,Small,100,0,1
33770,10,33770 1,Bucees_Large,100,100,0
33770,23,33770 1,Bucees_Large,100,0,0
33770,9,33770 1,Bucees_Large,75,75,1
33770,18,33770 1,Medium,100,0,1
33770,23,33770 1,Medium,0,100,1
33771,16,33771 1,Medium,0,50,0
33771,11,33771 1,Medium,100,100,0
33771,12,33771 1,Medium,75,50,0
33771,1,33771 1,Small,75,0,1
33771,15,33771 1,Bucees_Large,100,75,1
33772,22,33772 1,Medium,0,100,0
33772,23,33772 1,Medium,100,100,0
33773,1,33773 1,Bucees_Large,100,0,1
33773,2,33773 1,Large,50,0,0
33774,11,33774 1,Large,100,100,0
33774,15,33774 1,Large,75,0,0
33774,15,33774 1,Bucees_Large,100,0,1
33775,1,33775 1,Bucees_Large,50,75,0
33775,21,33775 1,Large,100,50,1
33775,25,33775 1,Bucees_Large,100,100,0
33775,17,33775 1,Bucees_Large,0,50,1
33775,5,33775 1,Bucees_Large,0,50,1
33776,24,33776 1,Bucees_Large,100,75,1
33776,15,33776 1,Medium,100,0,0
33776,10,33776 1,Medium,75,0,1
33776,4,33776 1,Medium,0,50,1
33776,21,33776 1,Bucees_Large,75,75,0
33777,11,33777 1,Medium,0,50,1
33777,1,33777 1,Small,100,75,1
33778,21,33778 1,Small,50,50,0
33778,9,33778 1,Bucees_Large,0,75,1
33778,24,33778 1,Small,0,50,0
33778,15,33778 1,Bucees_Large,50,0,0
33779,10,33779 1,Small,50,50,0
33779,20,33779 1,Bucees_Large,50,50,0
33780,14,33780 1,Bucees_Large,50,50,0
33780,17,33780 1,Small,75,50,0
33781,7,33781 1,Bucees_Large,75,100,1
33781,8,33781 1,Bucees_Large,75,50,1
33781,13,33781 1,Small,0,75,1
33782,9,33782 1,Small,75,75,0
33782,11,33782 1,Large,100,0,0
33782,8,33782 1,Medium,75,100,1
33783,3,33783 1,Large,50,100,0
33784,8,33784 1,Medium,100,100,1
33784,3,33784 1,Large,75,75,0
33784,19,33784 1,Small,50,50,1
33784,13,33784 1,Medium,0,50,0
33785,5,33785 1,Small,0,100,1
33785,5,33785 1,Bucees_Large,75,50,0
33786,8,33786 1,Large,100,50,0
33786,13,33786 1,Medium,75,75,0
33786,14,33786 1,Medium,75,75,1
33787,14,33787 1,Medium,100,75,1
33787,20,33787 1,Large,75,75,0
33787,14,33787 1,Bucees_Large,50,0,1
33787,17,33787 1,Large,0,0,1
33788,3,33788 1,Bucees_Large,0,100,0
33788,11,33788 1,Small,0,100,0
33788,10,33788 1,Large,50,0,0
33788,22,33788 1,Bucees_Large,75,50,1
33789,10,33789 1,Medium,75,0,1
33789,23,33789 1,Small,75,75,0
33790,9,33790 1,Medium,0,100,1
33790,16,33790 1,Medium,50,50,0
33790,21,33790 1,Large,50,75,1
33790,2,33790 1,Large,75,75,1
33791,24,33791 1,Small,50,75,1
33791,18,33791 1,Large,100,75,0
33791,18,33791 1,Bucees_Large,100,75,1
33791,16,33791 1,Medium,100,0,0
33791,3,33791 1,Large,100,100,0
33792,18,33792 1,Medium,0,0,1
33792,12,33792 1,Small,0,75,0
33792,20,33792 1,Medium,0,0,1
33792,1,33792 1,Small,75,100,0
33793,1,33793 1,Medium,50,50,1
33793,4,33793 1,Medium,50,50,0
33794,21,33794 1,Large,50,50,0
33795,4,33795 1,Small,75,100,0
33796,22,33796 1,Large,75,50,0
33796,23,33796 1,Medium,0,50,0
33796,2,33796 1,Small,75,50,0
33796,25,33796 1,Small,75,75,0
33797,17,33797 1,Medium,0,50,1
33797,17,33797 1,Small,50,75,0
33797,4,33797 1,Small,100,50,0
33797,24,33797 1,Large,50,75,0
33797,17,33797 1,Large,0,100,1
33798,4,33798 1,Small,100,0,0
33798,17,33798 1,Large,50,75,1
33798,25,33798 1,Small,75,50,0
33798,3,33798 1,Small,0,50,0
33799,19,33799 1,Large,50,50,0
33799,1,33799 1,Medium,0,0,0
33800,23,33800 1,Large,100,100,0
33800,19,33800 1,Bucees_Large,0,50,0
33801,8,33801 1,Medium,50,0,0
33801,13,33801 1,Bucees_Large,75,75,0
33801,12,33801 1,Large,100,0,0
33801,20,33801 1,Small,75,100,0
33802,11,33802 1,Large,0,100,1
33802,23,33802 1,Medium,50,100,1
33802,15,33802 1,Medium,50,0,0
33802,25,33802 1,Large,50,50,1
33803,10,33803 1,Medium,75,100,1
33803,4,33803 1,Bucees_Large,0,50,0
33803,18,33803 1,Medium,50,75,0
33803,2,33803 1,Bucees_Large,100,50,1
33803,6,33803 1,Large,75,100,0
33804,19,33804 1,Medium,0,50,1
33804,19,33804 1,Medium,50,100,0
33805,1,33805 1,Large,100,0,1
33806,25,33806 1,Bucees_Large,100,75,0
33806,13,33806 1,Large,75,100,1
33806,7,33806 1,Medium,0,50,1
33806,14,33806 1,Large,100,0,1
33807,13,33807 1,Medium,100,0,0
33807,19,33807 1,Large,100,100,0
33807,22,33807 1,Large,100,50,0
33807,18,33807 1,Small,75,0,1
33808,5,33808 1,Bucees_Large,0,50,1
33809,7,33809 1,Medium,0,50,1
33809,11,33809 1,Medium,75,100,1
33809,16,33809 1,Large,75,100,0
33809,5,33809 1,Large,75,100,1
33810,6,33810 1,Medium,100,75,1
33811,18,33811 1,Medium,75,75,0
33811,16,33811 1,Large,50,100,1
33812,8,33812 1,Large,50,100,0
33812,11,33812 1,Medium,0,0,0
33812,9,33812 1,Large,75,100,0
33812,16,33812 1,Bucees_Large,50,100,1
33813,13,33813 1,Medium,100,50,0
33813,1,33813 1,Medium,50,75,0
33814,21,33814 1,Bucees_Large,0,100,1
33814,19,33814 1,Bucees_Large,75,50,1
33814,16,33814 1,Bucees_Large,50,100,0
33814,17,33814 1,Bucees_Large,75,0,0
33814,1,33814 1,Bucees_Large,75,0,0
33815,14,33815 1,Medium,50,0,1
33815,23,33815 1,Small,50,100,0
33815,8,33815 1,Medium,0,75,1
33815,3,33815 1,Large,75,0,1
33816,14,33816 1,Large,0,0,1
33816,3,33816 1,Bucees_Large,0,50,1
33817,16,33817 1,Small,75,50,0
33817,2,33817 1,Bucees_Large,75,75,1
33817,15,33817 1,Small,50,50,0
33817,12,33817 1,Large,50,0,1
33818,4,33818 1,Bucees_Large,75,75,1
33819,14,33819 1,Medium,100,75,1
33820,15,33820 1,Medium,0,75,0
33820,25,33820 1,Bucees_Large,75,50,0
33820,12,33820 1,Bucees_Large,50,75,0
33821,6,33821 1,Bucees_Large,100,100,1
33821,14,33821 1,Large,50,75,0
33822,3,33822 1,Small,75,75,1
33822,18,33822 1,Bucees_Large,75,75,1
33823,8,33823 1,Bucees_Large,75,0,0
33824,9,33824 1,Bucees_Large,0,75,0
33824,20,33824 1,Large,100,50,1
33824,22,33824 1,Medium,75,0,0
33825,16,33825 1,Small,0,0,0
33825,4,33825 1,Large,50,50,0
33825,1,33825 1,Large,50,0,1
33826,22,33826 1,Small,0,0,0
33826,23,33826 1,Small,50,100,0
33827,17,33827 1,Small,75,0,0
33827,6,33827 1,Medium,50,75,0
33827,9,33827 1,Bucees_Large,75,0,1
33827,19,33827 1,Medium,75,50,1
33827,15,33827 1,Bucees_Large,75,0,0
33828,17,33828 1,Large,75,75,0
33828,21,33828 1,Bucees_Large,50,75,1
33828,10,33828 1,Small,100,75,1
33828,18,33828 1,Medium,100,75,1
33828,7,33828 1,Bucees_Large,75,75,1
33829,17,33829 1,Large,0,50,0
33829,23,33829 1,Medium,50,50,0
33829,15,33829 1,Bucees_Large,100,100,0
33829,6,33829 1,Large,0,0,0
33830,10,33830 1,Small,100,0,1
33830,23,33830 1,Bucees_Large,50,75,1
33831,25,33831 1,Medium,0,100,0
33831,18,33831 1,Small,50,100,0
33831,5,33831 1,Small,0,75,1
33831,19,33831 1,Large,75,0,1
33832,18,33832 1,Medium,50,50,1
33832,1,33832 1,Large,0,75,0
33833,14,33833 1,Large,100,50,1
33833,19,33833 1,Bucees_Large,0,50,1
33833,22,33833 1,Small,75,75,0
33833,11,33833 1,Bucees_Large,75,100,1
33833,14,33833 1,Small,0,75,0
33834,20,33834 1,Large,100,75,0
33834,23,33834 1,Small,75,0,1
33835,23,33835 1,Small,75,50,1
33835,20,33835 1,Medium,0,75,0
33835,21,33835 1,Bucees_Large,100,0,0
33835,18,33835 1,Medium,100,100,1
33835,6,33835 1,Medium,75,0,1
33836,4,33836 1,Bucees_Large,50,50,0
33836,7,33836 1,Large,75,100,0
33836,7,33836 1,Small,50,50,0
33836,3,33836 1,Medium,75,0,1
33836,24,33836 1,Small,0,0,1
33837,10,33837 1,Bucees_Large,75,100,0
33837,18,33837 1,Bucees_Large,75,50,0
33837,10,33837 1,Small,50,0,0
33837,12,33837 1,Medium,75,100,0
33837,24,33837 1,Bucees_Large,100,75,0
33838,25,33838 1,Large,50,50,0
33838,5,33838 1,Small,0,0,1
33838,23,33838 1,Medium,100,100,1
33838,11,33838 1,Small,75,100,1
33838,25,33838 1,Medium,75,100,0
33839,20,33839 1,Bucees_Large,100,0,1
33840,3,33840 1,Small,75,100,0
33840,7,33840 1,Bucees_Large,0,50,1
33840,24,33840 1,Bucees_Large,100,75,0
33840,11,33840 1,Small,50,50,1
33840,23,33840 1,Bucees_Large,100,100,0
33841,17,33841 1,Medium,0,50,0
33842,7,33842 1,Medium,100,50,0
33842,17,33842 1,Medium,50,75,1
33842,19,33842 1,Bucees_Large,75,50,1
33843,12,33843 1,Bucees_Large,75,0,1
33843,13,33843 1,Large,0,50,0
33843,16,33843 1,Bucees_Large,100,75,1
33843,4,33843 1,Large,100,75,1
33844,6,33844 1,Large,0,50,1
33844,3,33844 1,Small,75,50,1
33844,12,33844 1,Medium,75,75,1
33844,11,33844 1,Bucees_Large,0,100,1
33844,1,33844 1,Large,50,0,0
33845,15,33845 1,Medium,75,75,1
33845,17,33845 1,Large,50,50,1
33846,17,33846 1,Small,0,100,1
33847,15,33847 1,Bucees_Large,0,75,1
33847,18,33847 1,Small,75,100,1
33847,2,33847 1,Large,100,75,1
33847,25,33847 1,Large,0,0,0
33847,18,33847 1,Large,50,0,0
33848,20,33848 1,Bucees_Large,100,75,0
33849,7,33849 1,Small,50,0,0
33849,1,33849 1,Bucees_Large,75,0,0
33850,25,33850 1,Small,100,100,0
33851,19,33851 1,Small,100,75,1
33851,24,33851 1,Large,100,100,1
33852,6,33852 1,Medium,75,100,0
33853,22,33853 1,Bucees_Large,100,75,1
33853,20,33853 1,Small,100,75,0
33853,6,33853 1,Small,75,100,0
33853,15,33853 1,Small,75,75,1
33853,21,33853 1,Large,75,50,0
33854,21,33854 1,Small,0,0,0
33854,15,33854 1,Medium,75,0,1
33854,3,33854 1,Small,100,75,1
33854,8,33854 1,Large,100,100,1
33855,20,33855 1,Small,0,75,1
33855,7,33855 1,Medium,75,0,0
33855,3,33855 1,Bucees_Large,100,75,0
33856,12,33856 1,Small,100,50,0
33856,4,33856 1,Bucees_Large,0,75,1
33856,12,33856 1,Bucees_Large,50,100,0
33856,21,33856 1,Small,75,50,1
33857,25,33857 1,Large,75,75,1
33857,1,33857 1,Medium,50,100,0
33857,10,33857 1,Bucees_Large,50,75,1
33857,24,33857 1,Large,0,50,1
33857,11,33857 1,Bucees_Large,0,100,0
33858,21,33858 1,Large,100,100,1
33858,15,33858 1,Medium,50,50,0
33858,22,33858 1,Bucees_Large,100,75,1
33859,20,33859 1,Bucees_Large,75,0,1
33859,25,33859 1,Small,100,50,0
33859,16,33859 1,Medium,50,75,1
33859,24,33859 1,Medium,100,100,1
33859,21,33859 1,Medium,0,100,1
33860,7,33860 1,Large,50,75,0
33860,18,33860 1,Bucees_Large,75,100,1
33860,6,33860 1,Large,100,100,1
33860,6,33860 1,Bucees_Large,75,50,0
33860,8,33860 1,Bucees_Large,0,75,1
33861,16,33861 1,Bucees_Large,0,0,0
33862,5,33862 1,Small,0,100,1
33862,22,33862 1,Small,0,0,1
33862,15,33862 1,Small,100,50,0
33863,20,33863 1,Medium,50,75,0
33863,14,33863 1,Large,0,0,1
33863,7,33863 1,Large,0,0,0
33864,9,33864 1,Bucees_Large,75,100,0
33864,16,33864 1,Large,50,75,0
33864,23,33864 1,Small,100,50,1
33864,5,33864 1,Bucees_Large,0,100,1
33865,15,33865 1,Bucees_Large,75,0,1
33866,3,33866 1,Bucees_Large,100,0,1
33866,24,33866 1,Small,75,75,1
33866,14,33866 1,Medium,100,100,0
33867,24,33867 1,Bucees_Large,0,50,0
33867,5,33867 1,Medium,75,0,0
33867,11,33867 1,Small,50,0,1
33868,1,33868 1,Small,0,100,0
33869,4,33869 1,Large,100,75,1
33869,15,33869 1,Bucees_Large,0,75,0
33869,10,33869 1,Large,50,100,0
33869,4,33869 1,Large,50,50,0
33870,8,33870 1,Large,0,100,0
33870,24,33870 1,Small,0,75,0
33870,20,33870 1,Bucees_Large,0,100,1
33870,16,33870 1,Small,0,75,1
33870,4,33870 1,Small,50,0,0
33871,2,33871 1,Bucees_Large,75,50,1
33871,8,33871 1,Bucees_Large,50,100,0
33871,10,33871 1,Bucees_Large,0,100,0
33871,15,33871 1,Bucees_Large,50,0,1
33871,20,33871 1,Small,0,75,0
33872,3,33872 1,Small,100,50,0
33872,2,33872 1,Medium,100,50,1
33872,5,33872 1,Medium,50,50,0
33873,2,33873 1,Bucees_Large,50,75,0
33873,6,33873 1,Large,50,100,1
33873,20,33873 1,Medium,75,100,1
33874,1,33874 1,Small,100,50,1
33874,9,33874 1,Bucees_Large,100,75,0
33874,3,33874 1,Small,75,0,1
33874,23,33874 1,Large,100,0,1
33874,3,33874 1,Large,0,50,0
33875,23,33875 1,Large,0,75,1
33875,11,33875 1,Bucees_Large,50,75,0
33875,13,33875 1,Medium,50,75,1
33875,3,33875 1,Small,50,75,0
33876,21,33876 1,Bucees_Large,50,100,1
33876,2,33876 1,Large,0,0,0
33876,11,33876 1,Bucees_Large,0,100,0
33876,24,33876 1,Small,100,0,1
33877,16,33877 1,Medium,100,0,0
33877,22,33877 1,Small,0,0,0
33878,14,33878 1,Bucees_Large,50,75,0
33878,3,33878 1,Large,75,75,0
33878,5,33878 1,Bucees_Large,75,0,0
33878,2,33878 1,Bucees_Large,75,75,0
33879,12,33879 1,Bucees_Large,100,0,1
33879,3,33879 1,Small,50,0,1
33879,24,33879 1,Large,100,75,1
33880,9,33880 1,Bucees_Large,100,75,0
33880,16,33880 1,Small,100,0,0
33881,22,33881 1,Medium,0,50,0
33881,1,33881 1,Large,0,100,1
33881,25,33881 1,Small,0,100,0
33881,5,33881 1,Small,100,100,1
33882,12,33882 1,Bucees_Large,75,75,1
33883,25,33883 1,Large,75,75,0
33883,7,33883 1,Small,100,100,0
33883,1,33883 1,Bucees_Large,50,50,0
33883,19,33883 1,Small,75,50,1
33884,17,33884 1,Large,75,50,0
33884,11,33884 1,Small,50,100,1
33884,23,33884 1,Bucees_Large,0,75,0
33884,6,33884 1,Large,100,100,1
33884,14,33884 1,Large,75,75,0
33885,3,33885 1,Bucees_Large,75,75,1
33885,7,33885 1,Medium,100,100,1
33885,10,33885 1,Medium,50,50,0
33885,25,33885 1,Small,50,100,0
33886,8,33886 1,Bucees_Large,75,75,1
33886,18,33886 1,Medium,75,100,1
33886,14,33886 1,Large,75,0,1
33886,3,33886 1,Small,100,100,1
33887,12,33887 1,Small,50,50,1
33887,20,33887 1,Large,75,50,0
33887,1,33887 1,Small,100,100,1
33887,21,33887 1,Bucees_Large,0,0,1
33887,20,33887 1,Large,75,75,1
33888,6,33888 1,Large,75,0,0
33888,15,33888 1,Bucees_Large,75,100,1
33888,12,33888 1,Medium,50,75,1
33888,22,33888 1,Small,100,75,1
33888,5,33888 1,Large,75,100,1
33889,15,33889 1,Large,100,50,1
33889,4,33889 1,Bucees_Large,0,75,1
33889,9,33889 1,Small,50,75,1
33889,20,33889 1,Bucees_Large,0,50,1
33890,21,33890 1,Bucees_Large,100,0,1
33890,21,33890 1,Small,100,100,1
33891,3,33891 1,Large,0,100,1
33891,15,33891 1,Small,50,100,1
33891,16,33891 1,Bucees_Large,50,0,0
33891,8,33891 1,Large,75,100,1
33892,15,33892 1,Bucees_Large,50,100,0
33892,3,33892 1,Bucees_Large,0,75,1
33892,25,33892 1,Small,50,50,1
33892,5,33892 1,Bucees_Large,0,100,1
33892,25,33892 1,Large,100,50,1
33893,9,33893 1,Large,50,0,1
33893,12,33893 1,Large,50,75,0
33894,2,33894 1,Large,50,50,0
33894,4,33894 1,Medium,50,100,1
33894,3,33894 1,Small,75,50,1
33894,6,33894 1,Bucees_Large,0,0,0
33894,12,33894 1,Medium,50,50,1
33895,3,33895 1,Small,50,100,1
33895,18,33895 1,Bucees_Large,50,50,0
33896,23,33896 1,Medium,75,0,0
33897,16,33897 1,Medium,50,100,0
33897,11,33897 1,Medium,0,0,1
33898,10,33898 1,Bucees_Large,100,75,1
33898,8,33898 1,Small,50,100,0
33898,17,33898 1,Bucees_Large,0,100,1
33898,5,33898 1,Medium,50,100,1
33899,2,33899 1,Bucees_Large,0,50,1
33899,19,33899 1,Small,75,75,0
33899,18,33899 1,Medium,100,75,0
33899,2,33899 1,Medium,100,50,1
33899,20,33899 1,Medium,75,0,0
33900,1,33900 1,Medium,75,100,0
33900,19,33900 1,Medium,0,50,1
33900,6,33900 1,Small,75,50,0
33900,7,33900 1,Small,0,100,0
33901,13,33901 1,Small,0,75,0
33902,12,33902 1,Medium,100,50,1
33903,13,33903 1,Bucees_Large,0,75,0
33903,10,33903 1,Large,100,100,0
33903,9,33903 1,Small,75,100,1
33904,11,33904 1,Small,0,0,1
33905,9,33905 1,Small,75,0,0
33906,15,33906 1,Medium,100,0,0
33906,4,33906 1,Large,100,100,0
33907,1,33907 1,Medium,100,50,0
33907,13,33907 1,Bucees_Large,0,75,1
33907,24,33907 1,Medium,0,75,1
33908,12,33908 1,Bucees_Large,75,100,1
33908,11,33908 1,Bucees_Large,100,50,1
33908,4,33908 1,Medium,50,50,0
33908,6,33908 1,Medium,0,50,0
33908,25,33908 1,Small,0,50,0
33909,23,33909 1,Bucees_Large,0,75,1
33909,20,33909 1,Medium,75,100,0
33909,5,33909 1,Small,0,100,0
33909,1,33909 1,Small,75,0,0
33910,16,33910 1,Medium,50,75,1
33911,1,33911 1,Medium,75,50,0
33911,19,33911 1,Large,0,75,0
33911,4,33911 1,Medium,50,0,1
33911,21,33911 1,Large,75,0,0
33911,3,33911 1,Medium,50,75,0
33912,7,33912 1,Small,75,75,0
33912,2,33912 1,Large,75,50,1
33912,4,33912 1,Small,50,75,1
33913,14,33913 1,Bucees_Large,0,50,1
33913,25,33913 1,Bucees_Large,75,100,1
33913,22,33913 1,Small,100,50,1
33914,13,33914 1,Medium,50,100,1
33914,4,33914 1,Small,50,100,1
33914,23,33914 1,Bucees_Large,50,0,1
33915,8,33915 1,Medium,75,50,1
33915,7,33915 1,Medium,75,0,1
33915,11,33915 1,Large,0,75,0
33915,2,33915 1,Medium,50,0,0
33916,7,33916 1,Large,100,50,0
33917,14,33917 1,Large,75,50,0
33917,7,33917 1,Medium,100,75,0
33918,10,33918 1,Bucees_Large,100,100,0
33918,1,33918 1,Small,50,100,0
33918,8,33918 1,Bucees_Large,75,100,1
33918,21,33918 1,Medium,100,100,1
33919,8,33919 1,Small,50,75,1
33920,11,33920 1,Small,0,100,1
33920,7,33920 1,Large,0,0,0
33920,12,33920 1,Bucees_Large,100,75,1
33920,19,33920 1,Bucees_Large,75,50,0
33921,17,33921 1,Small,100,100,0
33921,14,33921 1,Small,0,100,1
33922,19,33922 1,Small,50,0,1
33922,16,33922 1,Medium,100,100,0
33923,11,33923 1,Bucees_Large,50,100,1
33923,3,33923 1,Medium,0,75,1
33923,16,33923 1,Bucees_Large,75,100,1
33923,17,33923 1,Bucees_Large,50,100,0
33923,4,33923 1,Small,75,0,1
33924,4,33924 1,Medium,100,75,0
33924,7,33924 1,Large,100,75,0
33925,2,33925 1,Bucees_Large,100,100,1
33925,10,33925 1,Medium,0,0,0
33925,3,33925 1,Large,50,100,1
33925,15,33925 1,Bucees_Large,100,75,1
33925,24,33925 1,Bucees_Large,0,75,1
33926,5,33926 1,Small,100,100,0
33927,22,33927 1,Small,0,100,0
